Renda per capita média
Sigla,Código,Município,1991,2000,2010,
BA,2925253,Ponto Novo,70.37,123.53,229.61,
BA,2925303,Porto Seguro,236.09,391.35,527.04,
BA,2925402,Potiraguá,116.13,135.8,323.92,
BA,2925501,Prado,131.16,278.1,369.96,
BA,2925600,Presidente Dutra,120.81,183.51,280.86,
BA,2925709,Presidente Jânio Quadros,97.76,140.22,220.1,
BA,2925758,Presidente Tancredo Neves,87.09,164.96,270.35,
BA,2925808,Queimadas,100.8,159.62,245.7,
BA,2925907,Quijingue,71.78,109.15,228.71,
BA,2925931,Quixabeira,103.38,127.75,241.1,
BA,2925956,Rafael Jambeiro,104.28,110.21,226.94,
BA,2926004,Remanso,122.9,190.69,275.22,
BA,2926103,Retirolândia,106.02,226.32,293.01,
BA,2926202,Riachão das Neves,106.43,119.97,212.09,
BA,2926301,Riachão do Jacuípe,151.44,205.39,311.47,
BA,2926400,Riacho de Santana,110.62,147.34,281.05,
BA,2926509,Ribeira do Amparo,85.75,128.57,183.12,
BA,2926608,Ribeira do Pombal,171.56,223.96,332.86,
BA,2926657,Ribeirão do Largo,110.29,152.68,271.68,
BA,2926707,Rio de Contas,121.76,195.57,294.83,
BA,2926806,Rio do Antônio,79.95,150.84,252.98,
BA,2926905,Rio do Pires,104.55,199.01,274.58,
BA,2927002,Rio Real,169,190.26,274.86,
BA,2927101,Rodelas,206.09,223.19,271.59,
BA,2927200,Ruy Barbosa,183.01,171.4,301.42,
BA,2927309,Salinas da Margarida,122.67,148.32,286.45,
BA,2927408,Salvador,570.63,685.87,973,
BA,2927507,Santa Bárbara,117.07,149.12,251.87,
BA,2927606,Santa Brígida,93.75,99.22,220.77,
BA,2927705,Santa Cruz Cabrália,181.32,349.72,388.28,
BA,2927804,Santa Cruz da Vitória,93.62,148.95,282.42,
BA,2927903,Santa Inês,98.78,201.86,280.25,
BA,2928000,Santaluz,144.75,231.13,260.09,
BA,2928059,Santa Luzia,122.22,139.11,267.88,
BA,2928109,Santa Maria da Vitória,157.26,196.77,318.31,
BA,2928208,Santana,157.22,209,304.18,
BA,2928307,Santanópolis,92.82,132.28,263.19,
BA,2928406,Santa Rita de Cássia,96.94,152.85,267.32,
BA,2928505,Santa Teresinha,117.17,146.3,243.04,
BA,2928604,Santo Amaro,191.82,245.91,392.75,
BA,2928703,Santo Antônio de Jesus,225.94,315.85,540.38,
BA,2928802,Santo Estêvão,149.93,180.13,358.13,
BA,2928901,São Desidério,125.52,163.73,302.2,
BA,2928950,São Domingos,125.15,169.1,335.76,
BA,2929008,São Félix,161.74,223.36,299.65,
BA,2929057,São Félix do Coribe,139.04,193.74,335.9,
BA,2929107,São Felipe,119.19,203.42,268.96,
BA,2929206,São Francisco do Conde,204.7,248.79,433.23,
BA,2929255,São Gabriel,83.54,218.35,245.38,
BA,2929305,São Gonçalo dos Campos,147.35,221.05,419.27,
BA,2929354,São José da Vitória,80.6,142.64,250.42,
BA,2929370,São José do Jacuípe,111.38,132.23,253.57,
BA,2929404,São Miguel das Matas,132.17,202.61,274.08,
BA,2929503,São Sebastião do Passé,213.8,249.07,411.75,
BA,2929602,Sapeaçu,142.7,201.62,338.34,
BA,2929701,Sátiro Dias,90.52,103.39,208.2,
BA,2929750,Saubara,131.35,204.5,265.17,
BA,2929800,Saúde,100.42,151.98,238.81,
BA,2929909,Seabra,137.18,223.29,310.95,
BA,2930006,Sebastião Laranjeiras,217.64,178.55,276.29,
BA,2930105,Senhor do Bonfim,188.25,338.63,422.89,
BA,2930154,Serra do Ramalho,71.49,122.5,216.59,
BA,2930204,Sento Sé,136.77,144.4,222.84,
BA,2930303,Serra Dourada,76.5,136.27,228.74,
BA,2930402,Serra Preta,94.87,142.27,232.52,
BA,2930501,Serrinha,168.38,223.54,367.73,
BA,2930600,Serrolândia,105.87,167.64,261.29,
BA,2930709,Simões Filho,234.94,304.53,431.97,
BA,2930758,Sítio do Mato,80.58,109.28,135.49,
BA,2930766,Sítio do Quinto,128.67,211.39,247.62,
BA,2930774,Sobradinho,243.94,272.74,344.74,
BA,2930808,Souto Soares,78.9,152.79,220.67,
BA,2930907,Tabocas do Brejo Velho,79.43,149.13,216.5,
BA,2931004,Tanhaçu,134.27,244.98,268.62,
BA,2931053,Tanque Novo,88.48,150.04,301.39,
BA,2931103,Tanquinho,121.08,216.89,273.12,
BA,2931202,Taperoá,94.91,150.21,270.97,
BA,2931301,Tapiramutá,100.75,161.6,312.39,
BA,2931350,Teixeira de Freitas,280.16,401.72,560.73,
BA,2931400,Teodoro Sampaio,161.07,160.86,272.86,
BA,2931509,Teofilândia,132.6,168.95,278.91,
BA,2931608,Teolândia,128.52,122.62,231.92,
BA,2931707,Terra Nova,108.68,163.44,296.6,
BA,2931806,Tremedal,98.33,156.14,237.3,
BA,2931905,Tucano,122.12,150.91,325.7,
BA,2932002,Uauá,93.97,154.14,251.46,
BA,2932101,Ubaíra,95.39,173.83,296.48,
BA,2932200,Ubaitaba,163.92,200.76,349.68,
BA,2932309,Ubatã,182.59,222.1,306.52,
BA,2932408,Uibaí,104.43,188.41,286.67,
BA,2932457,Umburanas,64.2,135.05,148.15,
BA,2932507,Una,116.3,161.71,303.78,
BA,2932606,Urandi,249.82,283,325.07,
BA,2932705,Uruçuca,96.5,170.07,349.43,
BA,2932804,Utinga,130.17,155.39,327.96,
BA,2932903,Valença,186.1,260.46,376.23,
BA,2933000,Valente,127.69,207.37,385.3,
BA,2933059,Várzea da Roça,82.83,131.79,228.58,
BA,2933109,Várzea do Poço,107,177.6,296.74,
BA,2933158,Várzea Nova,85.98,154.49,234.88,
BA,2933174,Varzedo,115.39,150.83,297.56,
BA,2933208,Vera Cruz,198.27,292.84,408.64,
BA,2933257,Vereda,153.37,173.94,274.76,
BA,2933307,Vitória da Conquista,285.21,410.96,555.66,
BA,2933406,Wagner,113.49,210.7,283.34,
BA,2933455,Wanderley,123.65,203.15,275.76,
BA,2933505,Wenceslau Guimarães,100.26,140,257.12,
BA,2933604,Xique-Xique,121.38,149.05,265.25,
BA,2999919,Trancoso,,,,
BA,2999929,Barcellos,,,,
BA,2999939,Olivença,,,,
BA,2999949,Villa Verde,,,,
CE,2300101,Abaiara,83.34,143.75,229.74,
CE,2300150,Acarapé,125.8,163.3,259.03,
CE,2300200,Acaraú,131.06,161.22,250.79,
CE,2300309,Acopiara,104.25,177.7,266.65,
CE,2300408,Aiuaba,74.98,99.06,200.6,
CE,2300507,Alcântaras,88.52,136.44,243.73,
CE,2300606,Altaneira,85.88,169.23,240.97,
CE,2300705,Alto Santo,121.94,186.45,265.07,
CE,2300754,Amontada,77.94,124.16,182.47,
CE,2300804,Antonina do Norte,102.26,158.85,244.83,
CE,2300903,Apuiarés,84.24,121.31,224.63,
CE,2301000,Aquiraz,147.8,242.56,352.6,
CE,2301109,Aracati,159.15,216.08,349.26,
CE,2301208,Aracoiaba,108.11,141.98,245.24,
CE,2301257,Ararendá,58.04,137.05,205.43,
CE,2301307,Araripe,79.23,129.41,197.14,
CE,2301406,Aratuba,111.35,126.67,215.94,
CE,2301505,Arneiroz,70.95,110.01,269.77,
CE,2301604,Assaré,95.29,127.68,282.6,
CE,2301703,Aurora,117.26,136.33,255.78,
CE,2301802,Baixio,69.21,131.46,265.94,
CE,2301851,Banabuiú,88.01,166.55,229.99,
CE,2301901,Barbalha,154.69,233.87,362.9,
CE,2301950,Barreira,120.35,147.18,246.69,
CE,2302008,Barro,91.52,166.99,254.44,
CE,2302057,Barroquinha,74.31,117.28,192.96,
CE,2302107,Baturité,142.91,210.55,284.88,
CE,2302206,Beberibe,115.07,159.43,304.61,
CE,2302305,Bela Cruz,107.82,124.25,221.07,
CE,2302404,Boa Viagem,91.89,162.68,250.47,
CE,2302503,Brejo Santo,177.12,226.92,325.64,
CE,2302602,Camocim,121.29,196.83,269,
CE,2302701,Campos Sales,128.57,245.47,303.68,
CE,2302800,Canindé,122.54,153.77,278.9,
CE,2302909,Capistrano,101.42,117.36,211.95,
CE,2303006,Caridade,101.44,132.82,213.18,
CE,2303105,Cariré,103.96,133.29,225.75,
CE,2303204,Caririaçu,77.46,122.43,243.1,
CE,2303303,Cariús,101.3,130.21,239.39,
CE,2303402,Carnaubal,85.05,151.19,224.37,
CE,2303501,Cascavel,125.67,228.76,309.14,
CE,2303600,Catarina,122.72,106.26,246.38,
CE,2303659,Catunda,73.11,107.87,225.43,
CE,2303709,Caucaia,187.29,260.56,379.63,
CE,2303808,Cedro,170.15,189,317.69,
CE,2303907,Chaval,89.58,136.43,208.7,
CE,2303931,Choró,80.65,102.17,171.62,
CE,2303956,Chorozinho,125.16,162.08,277.4,
CE,2304004,Coreaú,114.08,126.82,210.65,
CE,2304103,Crateús,156.33,239.4,373.18,
CE,2304202,Crato,221.16,333.37,470.46,
CE,2304236,Croatá,67.88,105.62,176.12,
CE,2304251,Cruz,121.4,143.41,282.51,
CE,2304269,Deputado Irapuan Pinheiro,102.57,170.34,233.15,
CE,2304277,Ererê,105.68,160.16,246.27,
CE,2304285,Eusébio,198.87,221.43,623.01,
CE,2304301,Farias Brito,102.52,142.4,231.88,
CE,2304350,Forquilha,121.27,187.02,300.9,
CE,2304400,Fortaleza,457.04,610.48,846.36,
CE,2304459,Fortim,105.32,207.52,264.14,
CE,2304509,Frecheirinha,114.46,140.62,246.03,
CE,2304608,General Sampaio,96.01,109.76,242.1,
CE,2304657,Graça,58.32,102.39,195.67,
CE,2304707,Granja,97.52,107.83,173.99,
CE,2304806,Granjeiro,68.08,95.12,221.14,
CE,2304905,Groaíras,112.16,161.29,304.64,
CE,2304954,Guaiúba,117.56,141.07,239.69,
CE,2305001,Guaraciaba do Norte,112.18,153.29,247.55,
CE,2305100,Guaramiranga,104.21,165.53,287.35,
CE,2305209,Hidrolândia,82.03,142.59,243.41,
CE,2305233,Horizonte,148.74,248.14,322.78,
CE,2305266,Ibaretama,81.26,123.43,199.63,
CE,2305308,Ibiapina,84.6,156.43,258.57,
CE,2305332,Ibicuitinga,88.06,128.09,196.54,
CE,2305357,Icapuí,166.95,177.85,280.79,
CE,2305407,Icó,117.02,172.34,274.01,
CE,2305506,Iguatu,222.15,295.46,434.67,
CE,2305605,Independência,104.52,194.02,262.34,
CE,2305654,Ipaporanga,81.66,104.36,182.11,
CE,2305704,Ipaumirim,95.93,163.68,380.61,
CE,2305803,Ipu,114.67,189.21,301.38,
CE,2305902,Ipueiras,93.51,131.9,222.22,
CE,2306009,Iracema,103.1,222.57,328.61,
CE,2306108,Irauçuba,93.05,122.79,211.75,
CE,2306207,Itaiçaba,97.99,148.11,296.81,
CE,2306256,Itaitinga,136.44,193.25,300.15,
CE,2306306,Itapagé,140.31,181.44,263.18,
CE,2306405,Itapipoca,99.56,164.71,264.08,
CE,2306504,Itapiúna,86.65,138.55,209.53,
CE,2306553,Itarema,106.77,123.88,214.89,
CE,2306603,Itatira,75.35,105.8,196.02,
CE,2306702,Jaguaretama,108.42,171.37,247.85,
CE,2306801,Jaguaribara,141.56,167.59,287.08,
CE,2306900,Jaguaribe,143.54,234.76,294.97,
CE,2307007,Jaguaruana,129.63,169.12,274.9,
CE,2307106,Jardim,96.23,134.08,241.09,
CE,2307205,Jati,91.76,173.06,264.55,
CE,2307254,Jijoca de Jericoacoara,109.78,187.01,365.46,
CE,2307304,Juazeiro do Norte,220.89,291.71,439.53,
CE,2307403,Jucás,84.58,129.98,232.22,
CE,2307502,Lavras da Mangabeira,108.68,139.76,288.15,
CE,2307601,Limoeiro do Norte,171.72,261.01,410.03,
CE,2307635,Madalena,80.42,147.2,225.22,
CE,2307650,Maracanaú,173.62,261.47,372.91,
CE,2307700,Maranguape,145.43,211.51,307.81,
CE,2307809,Marco,106.61,156.45,266.87,
CE,2307908,Martinópole,88.63,112.14,232.17,
CE,2308005,Massapê,144.95,136.36,231.47,
CE,2308104,Mauriti,86.68,173.73,236.11,
CE,2308203,Meruoca,88.2,156.15,258.78,
CE,2308302,Milagres,110.95,150.9,261.96,
CE,2308351,Milhã,69.44,157.76,260.95,
CE,2308377,Miraíma,68.7,95.07,191.56,
CE,2308401,Missão Velha,109.37,190.28,293.16,
CE,2308500,Mombaça,101.57,148.47,243.85,
CE,2308609,Monsenhor Tabosa,74.4,118.01,237.18,
CE,2308708,Morada Nova,123.37,214.12,276.36,
CE,2308807,Moraújo,104.99,104.84,174.55,
CE,2308906,Morrinhos,90.25,133.07,208.9,
CE,2309003,Mucambo,90.69,153.91,269.65,
CE,2309102,Mulungu,129.1,179.49,246.35,
CE,2309201,Nova Olinda,95.93,198.86,272.1,
CE,2309300,Nova Russas,124.88,202.62,304.52,
CE,2309409,Novo Oriente,100.41,153.42,247.79,
CE,2309458,Ocara,75.9,111.36,208.77,
CE,2309508,Orós,117.28,154.32,298.84,
CE,2309607,Pacajus,180.56,208.74,354.78,
CE,2309706,Pacatuba,154.65,203.31,344.63,
CE,2309805,Pacoti,128.18,158.45,279.49,
CE,2309904,Pacujá,225.6,243.05,264.03,
CE,2310001,Palhano,70.44,124.8,281.69,
CE,2310100,Palmácia,140.63,139.04,315.23,
CE,2310209,Paracuru,136.41,160.46,328.2,
CE,2310258,Paraipaba,146.07,168.12,283.79,
CE,2310298,Cococi,,,,
CE,2310308,Parambu,116.46,133.14,211.05,
CE,2310407,Paramoti,83.73,111.72,196.63,
CE,2310506,Pedra Branca,89.25,163.51,231.56,
CE,2310605,Penaforte,102.88,189.06,271.18,
CE,2310704,Pentecoste,108.62,169.1,264.95,
CE,2310803,Pereiro,77.52,138.16,209.49,
CE,2310852,Pindoretama,128.81,205.36,296.99,
CE,2310902,Piquet Carneiro,95.53,141.99,217.02,
CE,2310951,Pires Ferreira,79,128.37,191.39,
CE,2311009,Poranga,79.04,123.9,212.87,
CE,2311108,Porteiras,106.62,167.91,218.44,
CE,2311207,Potengi,94.92,153.86,215.12,
CE,2311231,Potiretama,85.71,136.46,236.09,
CE,2311264,Quiterianópolis,52.13,141.41,208.58,
CE,2311306,Quixadá,162.21,200.88,317.66,
CE,2311355,Quixelô,124.91,130.9,242.27,
CE,2311405,Quixeramobim,143.96,170.44,317.45,
CE,2311504,Quixeré,126.36,162.84,260.79,
CE,2311603,Redenção,112.29,149.24,273.08,
CE,2311702,Reriutaba,111.55,149.88,260.65,
CE,2311801,Russas,184.64,219.91,372.43,
CE,2311900,Saboeiro,72.1,107.25,220.94,
CE,2311959,Salitre,61.77,110.64,176.75,
CE,2312007,Santana do Acaraú,108.78,156.15,224.83,
CE,2312106,Santana do Cariri,100.25,116.03,212.7,
CE,2312205,Santa Quitéria,87.41,160.84,238.84,
CE,2312304,São Benedito,102.94,178.54,263.94,
CE,2312403,São Gonçalo do Amarante,119.92,162.82,309.14,
CE,2312502,São João do Jaguaribe,143.71,220.84,378.76,
CE,2312601,São Luís do Curu,156.4,201.74,257.9,
CE,2312700,Senador Pompeu,163.83,204.25,283.8,
CE,2312809,Senador Sá,91.31,86.97,214.23,
CE,2312908,Sobral,198.63,299.41,448.89,
CE,2313005,Solonópole,99.38,163.36,269.25,
CE,2313104,Tabuleiro do Norte,180.2,243.29,379.75,
CE,2313203,Tamboril,87.15,112.89,211.64,
CE,2313252,Tarrafas,44.65,89,214.72,
CE,2313302,Tauá,125.18,206.21,305.42,
CE,2313351,Tejuçuoca,74.45,112.1,199.81,
CE,2313401,Tianguá,155.91,182.63,398.29,
CE,2313500,Trairi,91.41,122.12,205.89,
CE,2313559,Tururu,78.08,105.47,188.84,
CE,2313609,Ubajara,123.67,213.07,325.13,
CE,2313708,Umari,62.65,126.74,223.62,
CE,2313757,Umirim,91.43,117.49,195.42,
CE,2313807,Uruburetama,125.41,150.06,267.47,
CE,2313906,Uruoca,83.91,112.11,182.85,
CE,2313955,Varjota,131.22,178.04,286.41,
CE,2314003,Várzea Alegre,85.75,162.42,276.17,
CE,2314102,Viçosa do Ceará,88.06,112.79,204.23,
CE,2399919,Entre Rios,,,,
CE,2399929,Mecejana,,,,
CE,2399939,Vertentes,,,,
DF,5300108,Brasília,916,1199.44,1715.11,
ES,3200102,Afonso Cláudio,209.14,359.81,489.59,
ES,3200136,Águia Branca,134.01,333.79,487.28,
ES,3200169,Água Doce do Norte,120.94,252.68,377.39,
ES,3200201,Alegre,286.49,426.17,655.72,
ES,3200300,Alfredo Chaves,277.2,387.77,634.97,
ES,3200359,Alto Rio Novo,208.09,344.14,413.59,
ES,3200409,Anchieta,272.54,456.42,608.42,
ES,3200508,Apiacá,227.16,354.28,482.94,
ES,3200607,Aracruz,423.54,497.72,695.25,
ES,3200706,Atilio Vivacqua,210.09,330.86,493.81,
ES,3200805,Baixo Guandu,202.2,371.49,516.34,
ES,3200904,Barra de São Francisco,206.57,365.47,527.84,
ES,3201001,Boa Esperança,217.04,342.88,460.69,
ES,3201100,Bom Jesus do Norte,260.68,396.45,584.06,
ES,3201159,Brejetuba,236.69,389.27,402.56,
ES,3201209,Cachoeiro de Itapemirim,408.35,544.76,763.71,
ES,3201308,Cariacica,306.87,432.25,620.89,
ES,3201407,Castelo,270.97,514.86,636.49,
ES,3201506,Colatina,354.41,557.04,788.29,
ES,3201605,Conceição da Barra,218.72,312.62,450.71,
ES,3201704,Conceição do Castelo,196.43,342.8,567.83,
ES,3201803,Divino de São Lourenço,141.5,199.21,383.78,
ES,3201902,Domingos Martins,275.34,434.64,551.74,
ES,3202009,Dores do Rio Preto,250.93,484.58,414.87,
ES,3202108,Ecoporanga,212.33,308.06,406.49,
ES,3202207,Fundão,340.33,453.81,657.18,
ES,3202256,Governador Lindenberg,148.48,317.38,515.11,
ES,3202306,Guaçuí,331.74,500.5,587.91,
ES,3202405,Guarapari,350.12,550.19,830.51,
ES,3202454,Ibatiba,175.18,426.73,458.35,
ES,3202504,Ibiraçu,290.02,588.5,764.33,
ES,3202553,Ibitirama,193.29,347.67,353.86,
ES,3202603,Iconha,323.97,655.48,660.78,
ES,3202652,Irupi,184.9,390.68,481.28,
ES,3202702,Itaguaçu,241.9,400.42,522.25,
ES,3202801,Itapemirim,197.57,313.96,428.61,
ES,3202900,Itarana,288.33,398.1,607.49,
ES,3203007,Iúna,234.87,450.23,501.21,
ES,3203056,Jaguaré,337.28,367.52,543.6,
ES,3203106,Jerônimo Monteiro,257.02,397.96,566.32,
ES,3203130,João Neiva,347.61,449.66,859.01,
ES,3203163,Laranja da Terra,161.51,326.35,411.93,
ES,3203205,Linhares,315.11,509.56,711.38,
ES,3203304,Mantenópolis,193.96,331.46,417.83,
ES,3203320,Marataízes,290.69,446.3,538.07,
ES,3203346,Marechal Floriano,271.9,484.9,683.63,
ES,3203353,Marilândia,270.45,363.52,510.91,
ES,3203403,Mimoso do Sul,194.18,364.86,523.04,
ES,3203502,Montanha,241.21,414.43,547.46,
ES,3203601,Mucurici,255.6,209.38,372.63,
ES,3203700,Muniz Freire,200.73,467.1,421.86,
ES,3203809,Muqui,237.42,427.99,528.68,
ES,3203908,Nova Venécia,248.41,433.36,592.06,
ES,3204005,Pancas,179.84,305.33,451.21,
ES,3204054,Pedro Canário,268.24,283.72,437.08,
ES,3204104,Pinheiros,290.2,316.24,509.45,
ES,3204203,Piúma,310.52,480.79,629.9,
ES,3204252,Ponto Belo,232.15,288.62,405.19,
ES,3204302,Presidente Kennedy,216.34,302.8,419.97,
ES,3204351,Rio Bananal,193.35,417.63,550.55,
ES,3204401,Rio Novo do Sul,273.25,390.85,594.24,
ES,3204500,Santa Leopoldina,175.29,287.99,445.57,
ES,3204559,Santa Maria de Jetibá,218.37,434.18,603.33,
ES,3204609,Santa Teresa,329.43,532.31,716.25,
ES,3204658,São Domingos do Norte,216.03,313.9,547.57,
ES,3204708,São Gabriel da Palha,234.01,475.1,792.54,
ES,3204807,São José do Calçado,237.1,416.83,514.57,
ES,3204906,São Mateus,340.95,459.54,699.99,
ES,3204955,São Roque do Canaã,210.49,378.34,572.42,
ES,3205002,Serra,329.47,472.25,705.89,
ES,3205010,Sooretama,147.32,316.51,457.49,
ES,3205036,Vargem Alta,183.72,381.72,480.01,
ES,3205069,Venda Nova do Imigrante,345.79,586.55,754.66,
ES,3205101,Viana,241.55,351.8,523.61,
ES,3205150,Vila Pavão,237.41,262.74,449.3,
ES,3205176,Vila Valério,237.84,373.04,569.82,
ES,3205200,Vila Velha,597.41,877.6,1211.79,
ES,3205309,Vitória,871.44,1315.63,1866.58,
ES,3299919,Riacho,,,,
ES,3299929,Ponte do Itabapoana,,,,
GO,5200050,Abadia de Goiás,266.22,385.66,574.96,
GO,5200100,Abadiânia,261.01,330.07,519.87,
GO,5200134,Acreúna,331.6,500.67,664.09,
GO,5200159,Adelândia,289.18,299.33,497.31,
GO,5200175,Água Fria de Goiás,167.57,332.03,525.2,
GO,5200209,Água Limpa,255.38,426.11,591.23,
GO,5200258,Águas Lindas de Goiás,335.23,300.59,449.38,
GO,5200308,Alexânia,215.34,335.05,498.09,
GO,5200506,Aloândia,204.78,510.75,599.9,
GO,5200555,Alto Horizonte,213.55,305.61,661.19,
GO,5200605,Alto Paraíso de Goiás,253.57,428.31,719.11,
GO,5200803,Alvorada do Norte,237.45,308.86,429.63,
GO,5200829,Amaralina,241.27,257.16,276.05,
GO,5200852,Americano do Brasil,316.59,481.55,512.95,
GO,5200902,Amorinópolis,312.21,344.85,523.25,
GO,5201108,Anápolis,457.07,589.77,785.17,
GO,5201207,Anhanguera,203.63,415.18,721.84,
GO,5201306,Anicuns,251.3,434.18,604.97,
GO,5201405,Aparecida de Goiânia,303.36,399.29,689.3,
GO,5201454,Aparecida do Rio Doce,212.57,409.31,623.58,
GO,5201504,Aporé,312.45,616.48,595.05,
GO,5201603,Araçu,231.86,295.28,571.55,
GO,5201702,Aragarças,253.83,376.09,600.03,
GO,5201801,Aragoiânia,249.39,384.34,560.22,
GO,5202155,Araguapaz,201,459.66,608.17,
GO,5202353,Arenópolis,270.34,360.4,531.91,
GO,5202502,Aruanã,312.03,349.01,654.67,
GO,5202601,Aurilândia,326.3,327.63,489.23,
GO,5202809,Avelinópolis,268.39,378.97,556.03,
GO,5203104,Baliza,150.42,330.53,365.35,
GO,5203203,Barro Alto,174.2,275.22,628.55,
GO,5203302,Bela Vista de Goiás,334.09,386.79,708.62,
GO,5203401,Bom Jardim de Goiás,272.82,354.7,551.54,
GO,5203500,Bom Jesus de Goiás,337.23,468.04,618.62,
GO,5203559,Bonfinópolis,221.85,394.13,520.02,
GO,5203575,Bonópolis,196.68,259.39,403.94,
GO,5203609,Brazabrantes,204.71,298.58,541.9,
GO,5203807,Britânia,226.23,343.94,594.38,
GO,5203906,Buriti Alegre,393.38,433.7,625.26,
GO,5203939,Buriti de Goiás,164.77,248.59,650.67,
GO,5203962,Buritinópolis,100.65,116.72,735.72,
GO,5204003,Cabeceiras,213.56,293.23,420.47,
GO,5204102,Cachoeira Alta,416.44,533.77,853.32,
GO,5204201,Cachoeira de Goiás,247.27,321.63,549.16,
GO,5204250,Cachoeira Dourada,334.78,439.47,636.17,
GO,5204300,Caçu,470.79,550.81,987.3,
GO,5204409,Caiapônia,331.63,372.39,628.14,
GO,5204508,Caldas Novas,457.3,698.72,794.78,
GO,5204557,Caldazinha,255.63,488.23,515.56,
GO,5204607,Campestre de Goiás,212.52,302.37,398.5,
GO,5204656,Campinaçu,203.1,248.24,438.93,
GO,5204706,Campinorte,215.67,325.63,567.41,
GO,5204805,Campo Alegre de Goiás,564.82,596.02,632.7,
GO,5204854,Campo Limpo de Goiás,236.95,301.89,467.42,
GO,5204904,Campos Belos,266.41,290.2,487.96,
GO,5204953,Campos Verdes,258.23,278.73,351.52,
GO,5205000,Carmo do Rio Verde,203.32,328.06,541.99,
GO,5205059,Castelândia,232.82,437.76,724.42,
GO,5205109,Catalão,389.29,600.38,959.4,
GO,5205208,Caturaí,209.04,304.88,500.32,
GO,5205307,Cavalcante,138.66,190.08,324.92,
GO,5205406,Ceres,456.24,584.82,865.23,
GO,5205455,Cezarina,306.1,366.5,564.44,
GO,5205471,Chapadão do Céu,311.34,498.64,841.5,
GO,5205497,Cidade Ocidental,457,516.37,647.64,
GO,5205513,Cocalzinho de Goiás,240.65,272.38,450.47,
GO,5205521,Colinas do Sul,209.59,219.6,410.83,
GO,5205703,Córrego do Ouro,224.62,291.65,608.31,
GO,5205802,Corumbá de Goiás,244.87,370.44,503.01,
GO,5205901,Corumbaíba,306.06,421.22,635.98,
GO,5206206,Cristalina,307.52,444.33,686.9,
GO,5206305,Cristianópolis,316.09,475.5,635.46,
GO,5206404,Crixás,357.38,328.92,645.4,
GO,5206503,Cromínia,284.25,429.74,592.36,
GO,5206602,Cumari,298.41,398.66,819.81,
GO,5206701,Damianópolis,156.52,159.55,364.51,
GO,5206800,Damolândia,231.74,261.54,578.93,
GO,5206909,Davinópolis,250.55,287.47,632.22,
GO,5207105,Diorama,187.21,339.33,494.6,
GO,5207253,Doverlândia,231.52,351.8,563.89,
GO,5207352,Edealina,267.32,454.94,715.8,
GO,5207402,Edéia,381.33,537.33,876.15,
GO,5207501,Estrela do Norte,171.34,349.54,636.54,
GO,5207535,Faina,225.56,329.4,441.39,
GO,5207600,Fazenda Nova,264.21,320.79,519.87,
GO,5207808,Firminópolis,323.68,375.67,552.43,
GO,5207907,Flores de Goiás,144.15,234.37,301.92,
GO,5208004,Formosa,405.06,466.29,732.24,
GO,5208103,Formoso,281.27,334.55,569.96,
GO,5208152,Gameleira de Goiás,143.26,504.61,594.56,
GO,5208301,Divinópolis de Goiás,174.05,190.44,388.34,
GO,5208400,Goianápolis,269.77,273.71,543.48,
GO,5208509,Goiandira,303.43,441.64,667.11,
GO,5208608,Goianésia,305.77,401.84,701.38,
GO,5208707,Goiânia,693.72,1001.94,1348.55,
GO,5208806,Goianira,233.13,365.72,529.59,
GO,5208905,Goiás,297.79,392.11,674.54,
GO,5209101,Goiatuba,438.73,667.28,785.84,
GO,5209150,Gouvelândia,292.96,355.77,549.9,
GO,5209200,Guapó,297.25,371.7,657.02,
GO,5209291,Guaraíta,181.02,224.08,421.71,
GO,5209408,Guarani de Goiás,112,168.62,276.13,
GO,5209457,Guarinos,146.36,293.3,343.74,
